section_id,road_type,month,road_age,traffic,rainfall,road_condition,damage_level,repair_event,repair_quality,repair_count,months_since_repair,previous_condition
S035,Highway,22,4,38052,53.95,39.1,60.9,0,0.0,1,3,47.32
S035,Highway,23,4,38052,33.86,30.87,69.13,0,0.0,1,4,39.1
S035,Highway,24,4,38052,11.81,22.79,77.21,0,0.0,1,5,30.87
S035,Highway,25,4,38052,28.89,14.5,85.5,0,0.0,1,6,22.79
S035,Highway,26,4,38052,7.95,6.0,94.0,0,0.0,1,7,14.5
S035,Highway,27,4,38052,24.9,33.99,66.01,1,0.8,1,0,6.0
S035,Highway,28,4,38052,33.62,25.7,74.3,0,0.0,1,1,33.99
S035,Highway,29,4,38052,45.26,17.13,82.87,0,0.0,1,2,25.7
S035,Highway,30,4,38052,140.06,7.67,92.33,0,0.0,1,3,17.13
S035,Highway,31,4,38052,191.84,0.0,100.0,0,0.0,1,4,7.67
S035,Highway,32,4,38052,160.47,0.0,100.0,0,0.0,2,5,0.0
S035,Highway,33,4,38052,106.08,26.78,73.22,1,0.77,2,0,0.0
S035,Highway,34,4,38052,66.87,44.69,55.31,1,0.51,2,0,26.78
S035,Highway,35,4,38052,40.15,67.62,32.38,1,0.66,2,0,44.69
S035,Highway,36,4,38052,21.29,60.41,39.59,0,0.0,2,1,67.62
S036,Residential,1,6,2819,14.19,96.34,3.66,0,0.0,0,3,97.49
S036,Residential,2,6,2819,21.28,94.69,5.31,0,0.0,0,4,96.34
S036,Residential,3,6,2819,29.94,92.93,7.07,0,0.0,0,5,94.69
S036,Residential,4,6,2819,27.9,91.16,8.84,0,0.0,0,6,92.93
S036,Residential,5,6,2819,60.53,88.99,11.01,0,0.0,0,7,91.16
S036,Residential,6,6,2819,132.19,86.0,14.0,0,0.0,0,8,88.99
S036,Residential,7,6,2819,118.62,82.99,17.01,0,0.0,0,9,86.0
S036,Residential,8,6,2819,137.53,80.15,19.85,0,0.0,0,10,82.99
S036,Residential,9,6,2819,108.3,77.11,22.89,0,0.0,0,11,80.15
S036,Residential,10,6,2819,48.98,74.86,25.14,0,0.0,0,12,77.11
S036,Residential,11,6,2819,35.11,73.04,26.96,0,0.0,0,13,74.86
S036,Residential,12,6,2819,26.15,71.29,28.71,0,0.0,0,14,73.04
S036,Residential,13,6,2819,18.7,69.36,30.64,0,0.0,0,15,71.29
S036,Residential,14,6,2819,16.92,67.05,32.95,0,0.0,0,16,69.36
S036,Residential,15,6,2819,31.41,64.61,35.39,0,0.0,0,17,67.05
S036,Residential,16,6,2819,37.93,61.99,38.01,0,0.0,0,18,64.61
S036,Residential,17,6,2819,59.11,59.32,40.68,0,0.0,0,19,61.99
S036,Residential,18,6,2819,140.52,55.85,44.15,0,0.0,0,20,59.32
S036,Residential,19,6,2819,158.11,52.36,47.64,0,0.0,0,21,55.85
S036,Residential,20,6,2819,129.82,48.94,51.06,0,0.0,0,22,52.36
S036,Residential,21,6,2819,126.29,45.41,54.59,0,0.0,0,23,48.94
S036,Residential,22,6,2819,64.26,42.7,57.3,0,0.0,1,24,45.41
S036,Residential,23,6,2819,29.28,40.18,59.82,0,0.0,1,25,42.7
S036,Residential,24,6,2819,24.22,37.25,62.75,0,0.0,1,26,40.18
S036,Residential,25,6,2819,25.19,34.1,65.9,0,0.0,1,27,37.25
S036,Residential,26,6,2819,22.92,31.31,68.69,0,0.0,1,28,34.1
S036,Residential,27,6,2819,25.02,54.55,45.45,1,0.66,1,0,31.31
S036,Residential,28,6,2819,26.46,51.8,48.2,0,0.0,1,1,54.55
S036,Residential,29,6,2819,50.63,49.12,50.88,0,0.0,1,2,51.8
S036,Residential,30,6,2819,124.04,45.5,54.5,0,0.0,1,3,49.12
S036,Residential,31,6,2819,175.13,41.29,58.71,0,0.0,1,4,45.5
S036,Residential,32,6,2819,192.95,37.13,62.87,0,0.0,1,5,41.29
S036,Residential,33,6,2819,86.5,54.97,45.03,1,0.51,1,0,37.13
S036,Residential,34,6,2819,62.4,51.88,48.12,0,0.0,1,1,54.97
S036,Residential,35,6,2819,32.75,49.47,50.53,0,0.0,1,2,51.88
S036,Residential,36,6,2819,27.94,46.86,53.14,0,0.0,1,3,49.47
S037,Highway,1,9,26252,17.01,80.82,19.18,0,0.0,0,5,85.97
S037,Highway,2,9,26252,22.31,74.87,25.13,0,0.0,0,6,80.82
S037,Highway,3,9,26252,35.12,69.18,30.82,0,0.0,0,7,74.87
S037,Highway,4,9,26252,27.84,63.33,36.67,0,0.0,0,8,69.18
S037,Highway,5,9,26252,56.57,57.0,43.0,0,0.0,0,9,63.33
S037,Highway,6,9,26252,108.08,50.02,49.98,0,0.0,0,10,57.0
S037,Highway,7,9,26252,191.5,42.1,57.9,0,0.0,0,11,50.02
S037,Highway,8,9,26252,160.46,33.93,66.07,0,0.0,0,12,42.1
S037,Highway,9,9,26252,108.6,64.08,35.92,1,0.86,0,0,33.93
S037,Highway,10,9,26252,52.88,57.45,42.55,0,0.0,0,1,64.08
S037,Highway,11,9,26252,42.31,50.89,49.11,0,0.0,0,2,57.45
S037,Highway,12,9,26252,30.88,44.94,55.06,0,0.0,0,3,50.89
S037,Highway,13,9,26252,24.97,64.28,35.72,1,0.55,1,0,44.94
S037,Highway,14,9,26252,27.81,58.31,41.69,0,0.0,1,1,64.28
S037,Highway,15,9,26252,28.09,51.8,48.2,0,0.0,1,2,58.31
S037,Highway,16,9,26252,33.91,45.46,54.54,0,0.0,1,3,51.8
S037,Highway,17,9,26252,60.19,39.1,60.9,0,0.0,1,4,45.46
S037,Highway,18,9,26252,97.15,57.11,42.89,1,0.51,1,0,39.1
S037,Highway,19,9,26252,161.22,49.76,50.24,0,0.0,1,1,57.11
S037,Highway,20,9,26252,133.98,42.54,57.46,0,0.0,1,2,49.76
S037,Highway,21,9,26252,117.75,34.92,65.08,0,0.0,1,3,42.54
S037,Highway,22,9,26252,71.96,27.95,72.05,0,0.0,1,4,34.92
S037,Highway,23,9,26252,34.9,47.63,52.37,1,0.56,1,0,27.95
S037,Highway,24,9,26252,22.57,41.02,58.98,0,0.0,1,1,47.63
S037,Highway,25,9,26252,21.21,34.93,65.07,0,0.0,1,2,41.02
S037,Highway,26,9,26252,12.17,56.85,43.15,1,0.63,1,0,34.93
S037,Highway,27,9,26252,18.28,50.53,49.47,0,0.0,1,1,56.85
S037,Highway,28,9,26252,26.58,44.54,55.46,0,0.0,1,2,50.53
S037,Highway,29,9,26252,55.83,38.03,61.97,0,0.0,1,3,44.54
S037,Highway,30,9,26252,130.58,67.88,32.12,1,0.85,1,0,38.03
S037,Highway,31,9,26252,190.97,60.35,39.65,0,0.0,1,1,67.88
S037,Highway,32,9,26252,122.09,53.02,46.98,0,0.0,1,2,60.35
S037,Highway,33,9,26252,98.28,45.81,54.19,0,0.0,1,3,53.02
S037,Highway,34,9,26252,59.17,38.98,61.02,0,0.0,1,4,45.81
S037,Highway,35,9,26252,26.99,32.43,67.57,0,0.0,2,5,38.98
S037,Highway,36,9,26252,25.16,26.06,73.94,0,0.0,2,6,32.43
S038,Highway,1,12,31157,26.07,77.23,22.77,0,0.0,0,1,83.82
S038,Highway,2,12,31157,19.05,70.18,29.82,0,0.0,0,2,77.23
S038,Highway,3,12,31157,17.3,63.29,36.71,0,0.0,0,3,70.18
S038,Highway,4,12,31157,45.41,56.19,43.81,0,0.0,0,4,63.29
S038,Highway,5,12,31157,59.53,48.99,51.01,0,0.0,0,5,56.19
S038,Highway,6,12,31157,167.42,40.54,59.46,0,0.0,0,6,48.99
S038,Highway,7,12,31157,158.26,69.95,30.05,1,0.84,0,0,40.54
S038,Highway,8,12,31157,182.99,61.44,38.56,0,0.0,0,1,69.95
S038,Highway,9,12,31157,106.88,53.54,46.46,0,0.0,0,2,61.44
S038,Highway,10,12,31157,73.99,46.15,53.85,0,0.0,0,3,53.54
S038,Highway,11,12,31157,27.38,38.48,61.52,0,0.0,0,4,46.15
S038,Highway,12,12,31157,24.94,65.89,34.11,1,0.78,0,0,38.48
S038,Highway,13,12,31157,29.43,58.84,41.16,0,0.0,0,1,65.89
S038,Highway,14,12,31157,17.9,52.14,47.86,0,0.0,0,2,58.84
S038,Highway,15,12,31157,11.98,45.06,54.94,0,0.0,0,3,52.14
S038,Highway,16,12,31157,36.04,37.58,62.42,0,0.0,0,4,45.06
S038,Highway,17,12,31157,65.2,29.92,70.08,0,0.0,0,5,37.58
S038,Highway,18,12,31157,100.72,21.19,78.81,0,0.0,0,6,29.92
S038,Highway,19,12,31157,131.98,12.3,87.7,0,0.0,0,7,21.19
S038,Highway,20,12,31157,167.67,2.71,97.29,0,0.0,1,8,12.3
S038,Highway,21,12,31157,121.39,0.0,100.0,0,0.0,1,9,2.71
S038,Highway,22,12,31157,40.06,0.0,100.0,0,0.0,1,10,0.0
S038,Highway,23,12,31157,31.16,0.0,100.0,0,0.0,1,11,0.0
S038,Highway,24,12,31157,19.88,19.81,80.19,1,0.57,1,0,0.0
S038,Highway,25,12,31157,19.85,12.11,87.89,0,0.0,1,1,19.81
S038,Highway,26,12,31157,16.25,41.9,58.1,1,0.85,1,0,12.11
S038,Highway,27,12,31157,31.09,34.09,65.91,0,0.0,1,1,41.9
S038,Highway,28,12,31157,39.31,26.55,73.45,0,0.0,1,2,34.09
S038,Highway,29,12,31157,40.76,18.25,81.75,0,0.0,1,3,26.55
S038,Highway,30,12,31157,107.8,42.25,57.75,1,0.69,1,0,18.25
S038,Highway,31,12,31157,167.46,33.06,66.94,0,0.0,1,1,42.25
S038,Highway,32,12,31157,171.09,59.75,40.25,1,0.76,1,0,33.06
S038,Highway,33,12,31157,100.14,51.65,48.35,0,0.0,1,1,59.75
S038,Highway,34,12,31157,78.87,43.96,56.04,0,0.0,1,2,51.65
S038,Highway,35,12,31157,35.45,36.23,63.77,0,0.0,1,3,43.96
S038,Highway,36,12,31157,20.96,28.95,71.05,0,0.0,1,4,36.23
S039,Main Road,1,7,10592,27.09,82.43,17.57,0,0.0,0,12,85.74
S039,Main Road,2,7,10592,27.01,79.44,20.56,0,0.0,0,13,82.43
S039,Main Road,3,7,10592,28.25,76.35,23.65,0,0.0,0,14,79.44
S039,Main Road,4,7,10592,27.11,72.94,27.06,0,0.0,0,15,76.35
S039,Main Road,5,7,10592,63.68,69.46,30.54,0,0.0,0,16,72.94
S039,Main Road,6,7,10592,102.03,64.96,35.04,0,0.0,0,17,69.46
S039,Main Road,7,7,10592,169.63,60.0,40.0,0,0.0,0,18,64.96
S039,Main Road,8,7,10592,166.0,55.03,44.97,0,0.0,0,19,60.0
S039,Main Road,9,7,10592,71.9,50.82,49.18,0,0.0,0,20,55.03
S039,Main Road,10,7,10592,66.53,46.89,53.11,0,0.0,0,21,50.82
S039,Main Road,11,7,10592,40.68,42.78,57.22,0,0.0,0,22,46.89
S039,Main Road,12,7,10592,29.98,38.89,61.11,0,0.0,0,23,42.78
S039,Main Road,13,7,10592,30.44,35.08,64.92,0,0.0,0,24,38.89
S039,Main Road,14,7,10592,24.62,57.68,42.32,1,0.65,0,0,35.08
S039,Main Road,15,7,10592,22.32,53.87,46.13,0,0.0,0,1,57.68
S039,Main Road,16,7,10592,37.84,49.77,50.23,0,0.0,0,2,53.87
S039,Main Road,17,7,10592,63.73,45.72,54.28,0,0.0,0,3,49.77
S039,Main Road,18,7,10592,136.88,40.48,59.52,0,0.0,0,4,45.72
S039,Main Road,19,7,10592,115.44,35.21,64.79,0,0.0,0,5,40.48
S039,Main Road,20,7,10592,158.2,30.09,69.91,0,0.0,0,6,35.21
S039,Main Road,21,7,10592,98.24,25.31,74.69,0,0.0,1,7,30.09
S039,Main Road,22,7,10592,79.08,52.96,47.04,1,0.79,1,0,25.31
S039,Main Road,23,7,10592,34.68,49.27,50.73,0,0.0,1,1,52.96
S039,Main Road,24,7,10592,27.27,45.03,54.97,0,0.0,1,2,49.27
S039,Main Road,25,7,10592,28.87,40.71,59.29,0,0.0,1,3,45.03
S039,Main Road,26,7,10592,14.99,67.83,32.17,1,0.77,1,0,40.71
S039,Main Road,27,7,10592,25.97,64.7,35.3,0,0.0,1,1,67.83
S039,Main Road,28,7,10592,41.93,61.4,38.6,0,0.0,1,2,64.7
S039,Main Road,29,7,10592,70.01,57.13,42.87,0,0.0,1,3,61.4
S039,Main Road,30,7,10592,120.72,52.74,47.26,0,0.0,1,4,57.13
S039,Main Road,31,7,10592,186.58,47.48,52.52,0,0.0,1,5,52.74
S039,Main Road,32,7,10592,193.28,41.57,58.43,0,0.0,1,6,47.48
S039,Main Road,33,7,10592,91.57,71.93,28.07,1,0.87,1,0,41.57
S039,Main Road,34,7,10592,55.13,68.57,31.43,0,0.0,1,1,71.93
S039,Main Road,35,7,10592,31.59,64.87,35.13,0,0.0,1,2,68.57
S039,Main Road,36,7,10592,28.86,60.94,39.06,0,0.0,1,3,64.87
S040,Residential,1,9,2306,25.35,96.3,3.7,0,0.0,0,12,98.03
S040,Residential,2,9,2306,16.8,94.71,5.29,0,0.0,0,13,96.3
S040,Residential,3,9,2306,19.99,92.94,7.06,0,0.0,0,14,94.71
S040,Residential,4,9,2306,29.22,90.78,9.22,0,0.0,0,15,92.94
S040,Residential,5,9,2306,65.31,88.6,11.4,0,0.0,0,16,90.78
S040,Residential,6,9,2306,92.73,86.24,13.76,0,0.0,0,17,88.6
S040,Residential,7,9,2306,212.88,82.21,17.79,0,0.0,0,18,86.24
S040,Residential,8,9,2306,139.16,78.73,21.27,0,0.0,0,19,82.21
S040,Residential,9,9,2306,101.16,76.15,23.85,0,0.0,0,20,78.73
S040,Residential,10,9,2306,48.35,73.93,26.07,0,0.0,0,21,76.15
S040,Residential,11,9,2306,34.18,71.89,28.11,0,0.0,0,22,73.93
S040,Residential,12,9,2306,22.26,69.76,30.24,0,0.0,0,23,71.89
S040,Residential,13,9,2306,30.59,67.42,32.58,0,0.0,0,24,69.76
S040,Residential,14,9,2306,27.24,64.83,35.17,0,0.0,0,25,67.42
S040,Residential,15,9,2306,22.93,62.31,37.69,0,0.0,0,26,64.83
S040,Residential,16,9,2306,36.37,59.63,40.37,0,0.0,0,27,62.31
S040,Residential,17,9,2306,57.84,56.9,43.1,0,0.0,0,28,59.63
S040,Residential,18,9,2306,119.12,53.11,46.89,0,0.0,0,29,56.9
S040,Residential,19,9,2306,173.78,48.99,51.01,0,0.0,0,30,53.11
S040,Residential,20,9,2306,137.82,44.74,55.26,0,0.0,0,31,48.99
S040,Residential,21,9,2306,79.54,71.71,28.29,1,0.77,0,0,44.74
S040,Residential,22,9,2306,55.94,69.26,30.74,0,0.0,0,1,71.71
S040,Residential,23,9,2306,34.56,66.68,33.32,0,0.0,0,2,69.26
S040,Residential,24,9,2306,17.75,64.71,35.29,0,0.0,0,3,66.68
S040,Residential,25,9,2306,26.04,62.54,37.46,0,0.0,0,4,64.71
S040,Residential,26,9,2306,20.35,59.84,40.16,0,0.0,1,5,62.54
S040,Residential,27,9,2306,24.58,57.54,42.46,0,0.0,1,6,59.84
S040,Residential,28,9,2306,35.97,54.6,45.4,0,0.0,1,7,57.54
S040,Residential,29,9,2306,56.63,51.83,48.17,0,0.0,1,8,54.6
S040,Residential,30,9,2306,105.37,48.24,51.76,0,0.0,1,9,51.83
S040,Residential,31,9,2306,220.46,43.38,56.62,0,0.0,1,10,48.24
S040,Residential,32,9,2306,189.95,63.85,36.15,1,0.59,1,0,43.38
S040,Residential,33,9,2306,129.63,60.74,39.26,0,0.0,1,1,63.85
S040,Residential,34,9,2306,74.88,57.9,42.1,0,0.0,1,2,60.74
S040,Residential,35,9,2306,29.11,55.18,44.82,0,0.0,1,3,57.9
S040,Residential,36,9,2306,20.41,52.26,47.74,0,0.0,1,4,55.18
S041,Highway,1,9,24474,27.76,92.06,7.94,0,0.0,0,7,97.42
S041,Highway,2,9,24474,21.7,87.24,12.76,0,0.0,0,8,92.06
S041,Highway,3,9,24474,26.95,81.61,18.39,0,0.0,0,9,87.24
S041,Highway,4,9,24474,28.04,76.05,23.95,0,0.0,0,10,81.61
S041,Highway,5,9,24474,63.64,69.84,30.16,0,0.0,0,11,76.05
S041,Highway,6,9,24474,141.05,63.44,36.56,0,0.0,0,12,69.84
S041,Highway,7,9,24474,173.81,56.44,43.56,0,0.0,0,13,63.44
S041,Highway,8,9,24474,158.96,49.28,50.72,0,0.0,0,14,56.44
S041,Highway,9,9,24474,104.6,42.52,57.48,0,0.0,0,15,49.28
S041,Highway,10,9,24474,49.17,36.31,63.69,0,0.0,0,16,42.52
S041,Highway,11,9,24474,32.98,30.21,69.79,0,0.0,0,17,36.31
S041,Highway,12,9,24474,27.1,23.51,76.49,0,0.0,0,18,30.21
S041,Highway,13,9,24474,20.68,17.37,82.63,0,0.0,0,19,23.51
S041,Highway,14,9,24474,19.3,11.11,88.89,0,0.0,0,20,17.37
S041,Highway,15,9,24474,16.97,4.67,95.33,0,0.0,0,21,11.11
S041,Highway,16,9,24474,32.7,0.0,100.0,0,0.0,0,22,4.67
S041,Highway,17,9,24474,55.13,0.0,100.0,0,0.0,0,23,0.0
S041,Highway,18,9,24474,118.44,0.0,100.0,0,0.0,0,24,0.0
S041,Highway,19,9,24474,201.8,0.0,100.0,0,0.0,0,25,0.0
S041,Highway,20,9,24474,136.64,0.0,100.0,0,0.0,0,26,0.0
S041,Highway,21,9,24474,115.93,19.18,80.82,1,0.55,1,0,0.0
S041,Highway,22,9,24474,70.54,37.33,62.67,1,0.52,1,0,19.18
S041,Highway,23,9,24474,31.33,66.37,33.63,1,0.83,1,0,37.33
S041,Highway,24,9,24474,20.65,61.04,38.96,0,0.0,1,1,66.37
S041,Highway,25,9,24474,33.53,55.36,44.64,0,0.0,1,2,61.04
S041,Highway,26,9,24474,18.5,49.3,50.7,0,0.0,1,3,55.36
S041,Highway,27,9,24474,33.07,43.09,56.91,0,0.0,1,4,49.3
S041,Highway,28,9,24474,40.23,37.11,62.89,0,0.0,1,5,43.09
S041,Highway,29,9,24474,58.36,59.37,40.63,1,0.64,1,0,37.11
S041,Highway,30,9,24474,128.15,52.09,47.91,0,0.0,1,1,59.37
S041,Highway,31,9,24474,142.19,44.82,55.18,0,0.0,1,2,52.09
S041,Highway,32,9,24474,164.96,37.25,62.75,0,0.0,1,3,44.82
S041,Highway,33,9,24474,112.55,30.25,69.75,0,0.0,1,4,37.25
S041,Highway,34,9,24474,81.69,23.44,76.56,0,0.0,1,5,30.25
S041,Highway,35,9,24474,35.81,16.7,83.3,0,0.0,1,6,23.44
S041,Highway,36,9,24474,28.83,41.03,58.97,1,0.7,1,0,16.7
S042,Main Road,1,9,9413,29.05,91.5,8.5,0,0.0,0,9,94.75
S042,Main Road,2,9,9413,18.65,88.47,11.53,0,0.0,0,10,91.5
S042,Main Road,3,9,9413,30.53,85.14,14.86,0,0.0,0,11,88.47
S042,Main Road,4,9,9413,38.37,81.63,18.37,0,0.0,0,12,85.14
S042,Main Road,5,9,9413,72.67,77.94,22.06,0,0.0,0,13,81.63
S042,Main Road,6,9,9413,106.49,73.89,26.11,0,0.0,0,14,77.94
S042,Main Road,7,9,9413,202.43,68.87,31.13,0,0.0,0,15,73.89
S042,Main Road,8,9,9413,135.58,64.5,35.5,0,0.0,0,16,68.87
S042,Main Road,9,9,9413,142.88,59.88,40.12,0,0.0,0,17,64.5
S042,Main Road,10,9,9413,57.53,55.76,44.24,0,0.0,0,18,59.88
S042,Main Road,11,9,9413,32.11,51.94,48.06,0,0.0,0,19,55.76
S042,Main Road,12,9,9413,29.3,47.84,52.16,0,0.0,1,20,51.94
S042,Main Road,13,9,9413,21.55,44.09,55.91,0,0.0,1,21,47.84
S042,Main Road,14,9,9413,20.02,40.15,59.85,0,0.0,1,22,44.09
S042,Main Road,15,9,9413,28.97,36.06,63.94,0,0.0,1,23,40.15
S042,Main Road,16,9,9413,34.91,32.11,67.89,0,0.0,1,24,36.06
S042,Main Road,17,9,9413,57.08,27.97,72.03,0,0.0,1,25,32.11
S042,Main Road,18,9,9413,113.23,22.87,77.13,0,0.0,1,26,27.97
S042,Main Road,19,9,9413,227.23,16.17,83.83,0,0.0,1,27,22.87
S042,Main Road,20,9,9413,135.56,10.41,89.59,0,0.0,1,28,16.17
S042,Main Road,21,9,9413,105.4,31.47,68.53,1,0.6,1,0,10.41
S042,Main Road,22,9,9413,62.27,27.05,72.95,0,0.0,1,1,31.47
S042,Main Road,23,9,9413,39.15,48.43,51.57,1,0.61,1,0,27.05
S042,Main Road,24,9,9413,26.7,44.22,55.78,0,0.0,1,1,48.43
S042,Main Road,25,9,9413,23.34,40.48,59.52,0,0.0,1,2,44.22
S042,Main Road,26,9,9413,16.94,36.83,63.17,0,0.0,1,3,40.48
S042,Main Road,27,9,9413,39.75,61.56,38.44,1,0.71,1,0,36.83
S042,Main Road,28,9,9413,41.53,58.24,41.76,0,0.0,1,1,61.56
S042,Main Road,29,9,9413,58.98,54.68,45.32,0,0.0,1,2,58.24
S042,Main Road,30,9,9413,129.85,50.16,49.84,0,0.0,1,3,54.68
S042,Main Road,31,9,9413,176.61,45.24,54.76,0,0.0,1,4,50.16
S042,Main Road,32,9,9413,167.87,40.25,59.75,0,0.0,1,5,45.24
S042,Main Road,33,9,9413,106.21,35.59,64.41,0,0.0,1,6,40.25
S042,Main Road,34,9,9413,56.7,31.14,68.86,0,0.0,1,7,35.59
S042,Main Road,35,9,9413,36.93,27.03,72.97,0,0.0,1,8,31.14
S042,Main Road,36,9,9413,23.43,53.17,46.83,1,0.75,1,0,27.03
S043,Residential,1,12,1663,27.1,79.74,20.26,0,0.0,0,3,82.28
S043,Residential,2,12,1663,23.03,77.43,22.57,0,0.0,0,4,79.74
S043,Residential,3,12,1663,35.28,75.4,24.6,0,0.0,0,5,77.43
S043,Residential,4,12,1663,29.06,72.86,27.14,0,0.0,0,6,75.4
S043,Residential,5,12,1663,58.91,70.49,29.51,0,0.0,0,7,72.86
S043,Residential,6,12,1663,103.33,67.29,32.71,0,0.0,0,8,70.49
S043,Residential,7,12,1663,195.0,62.74,37.26,0,0.0,0,9,67.29
S043,Residential,8,12,1663,137.95,59.27,40.73,0,0.0,0,10,62.74
S043,Residential,9,12,1663,111.85,55.81,44.19,0,0.0,0,11,59.27
S043,Residential,10,12,1663,82.01,52.32,47.68,0,0.0,0,12,55.81
S043,Residential,11,12,1663,33.52,49.11,50.89,0,0.0,0,13,52.32
S043,Residential,12,12,1663,27.12,46.08,53.92,0,0.0,0,14,49.11
S043,Residential,13,12,1663,25.53,43.33,56.67,0,0.0,0,15,46.08
S043,Residential,14,12,1663,12.36,70.89,29.11,1,0.79,0,0,43.33
S043,Residential,15,12,1663,24.27,68.09,31.91,0,0.0,0,1,70.89
S043,Residential,16,12,1663,31.89,65.35,34.65,0,0.0,0,2,68.09
S043,Residential,17,12,1663,55.93,62.19,37.81,0,0.0,0,3,65.35
S043,Residential,18,12,1663,128.01,58.95,41.05,0,0.0,0,4,62.19
S043,Residential,19,12,1663,216.23,54.18,45.82,0,0.0,0,5,58.95
S043,Residential,20,12,1663,104.06,50.35,49.65,0,0.0,0,6,54.18
S043,Residential,21,12,1663,110.01,47.01,52.99,0,0.0,0,7,50.35
S043,Residential,22,12,1663,52.35,43.52,56.48,0,0.0,0,8,47.01
S043,Residential,23,12,1663,37.88,40.6,59.4,0,0.0,0,9,43.52
S043,Residential,24,12,1663,36.1,37.2,62.8,0,0.0,0,10,40.6
S043,Residential,25,12,1663,23.32,34.43,65.57,0,0.0,0,11,37.2
S043,Residential,26,12,1663,16.05,31.31,68.69,0,0.0,0,12,34.43
S043,Residential,27,12,1663,22.64,59.31,40.69,1,0.8,0,0,31.31
S043,Residential,28,12,1663,28.26,56.67,43.33,0,0.0,0,1,59.31
S043,Residential,29,12,1663,32.85,53.75,46.25,0,0.0,1,2,56.67
S043,Residential,30,12,1663,124.67,49.85,50.15,0,0.0,1,3,53.75
S043,Residential,31,12,1663,178.77,45.14,54.86,0,0.0,1,4,49.85
S043,Residential,32,12,1663,141.64,40.94,59.06,0,0.0,1,5,45.14
S043,Residential,33,12,1663,143.47,60.06,39.94,1,0.55,1,0,40.94
S043,Residential,34,12,1663,74.35,57.18,42.82,0,0.0,1,1,60.06
S043,Residential,35,12,1663,29.24,54.69,45.31,0,0.0,1,2,57.18
S043,Residential,36,12,1663,29.19,51.77,48.23,0,0.0,1,3,54.69
S044,Main Road,1,8,8304,31.22,91.86,8.14,0,0.0,0,6,94.82
S044,Main Road,2,8,8304,20.66,88.81,11.19,0,0.0,0,7,91.86
S044,Main Road,3,8,8304,26.81,85.77,14.23,0,0.0,0,8,88.81
S044,Main Road,4,8,8304,36.78,82.68,17.32,0,0.0,0,9,85.77
S044,Main Road,5,8,8304,37.79,79.64,20.36,0,0.0,0,10,82.68
S044,Main Road,6,8,8304,116.64,75.83,24.17,0,0.0,0,11,79.64
S044,Main Road,7,8,8304,173.55,71.65,28.35,0,0.0,0,12,75.83
S044,Main Road,8,8,8304,194.32,66.94,33.06,0,0.0,0,13,71.65
S044,Main Road,9,8,8304,96.8,62.7,37.3,0,0.0,0,14,66.94
S044,Main Road,10,8,8304,64.38,58.77,41.23,0,0.0,0,15,62.7
S044,Main Road,11,8,8304,34.78,55.54,44.46,0,0.0,0,16,58.77
S044,Main Road,12,8,8304,25.29,52.14,47.86,0,0.0,0,17,55.54
S044,Main Road,13,8,8304,29.24,48.35,51.65,0,0.0,0,18,52.14
S044,Main Road,14,8,8304,8.77,45.29,54.71,0,0.0,0,19,48.35
S044,Main Road,15,8,8304,21.97,41.78,58.22,0,0.0,0,20,45.29
S044,Main Road,16,8,8304,36.11,37.69,62.31,0,0.0,0,21,41.78
S044,Main Road,17,8,8304,39.52,34.1,65.9,0,0.0,0,22,37.69
S044,Main Road,18,8,8304,131.15,28.9,71.1,0,0.0,0,23,34.1
S044,Main Road,19,8,8304,163.14,23.78,76.22,0,0.0,0,24,28.9
S044,Main Road,20,8,8304,155.57,18.45,81.55,0,0.0,0,25,23.78
S044,Main Road,21,8,8304,124.8,48.41,51.59,1,0.86,0,0,18.45
S044,Main Road,22,8,8304,77.43,44.7,55.3,0,0.0,1,1,48.41
S044,Main Road,23,8,8304,33.9,67.71,32.29,1,0.66,1,0,44.7
S044,Main Road,24,8,8304,35.55,64.4,35.6,0,0.0,1,1,67.71
S044,Main Road,25,8,8304,26.34,61.13,38.87,0,0.0,1,2,64.4
S044,Main Road,26,8,8304,27.57,58.06,41.94,0,0.0,1,3,61.13
S044,Main Road,27,8,8304,31.98,54.5,45.5,0,0.0,1,4,58.06
S044,Main Road,28,8,8304,37.18,51.29,48.71,0,0.0,1,5,54.5
S044,Main Road,29,8,8304,61.2,47.21,52.79,0,0.0,1,6,51.29
S044,Main Road,30,8,8304,131.23,42.2,57.8,0,0.0,1,7,47.21
S044,Main Road,31,8,8304,191.06,36.98,63.02,0,0.0,1,8,42.2
S044,Main Road,32,8,8304,139.33,59.88,40.12,1,0.65,1,0,36.98
S044,Main Road,33,8,8304,102.69,55.53,44.47,0,0.0,1,1,59.88
S044,Main Road,34,8,8304,60.32,51.68,48.32,0,0.0,1,2,55.53
S044,Main Road,35,8,8304,36.04,48.38,51.62,0,0.0,1,3,51.68
S044,Main Road,36,8,8304,26.56,44.52,55.48,0,0.0,1,4,48.38
S045,Residential,1,10,1563,25.95,88.68,11.32,0,0.0,0,4,90.62
S045,Residential,2,10,1563,24.71,86.72,13.28,0,0.0,0,5,88.68
S045,Residential,3,10,1563,19.84,85.14,14.86,0,0.0,0,6,86.72
S045,Residential,4,10,1563,37.09,83.3,16.7,0,0.0,0,7,85.14
S045,Residential,5,10,1563,69.93,80.46,19.54,0,0.0,0,8,83.3
S045,Residential,6,10,1563,116.08,77.69,22.31,0,0.0,0,9,80.46
